Add Date,Ex-factory,Client Code,Client,Trim Size,Format,PP,Signature,Illustration,Binding Cat.,Binding,Job Amount,Invoiced Amount,Cost Price,Job Qty,Fold,Bind,Lam?,Foil?,UV?,Emboss?,Lam,Foil,Emboss,Spot UV,Text Stock Code 
16/03/2015 8:46,16/03/2015,clientA,Australia Pty Ltd,198x129,B,272,272pp,N,PB,PERFECT,"6,275.00","6,344.54","3,341.93","4,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
16/03/2015 9:32,16/03/2015,clientB,AU,198x128,B,416,416pp,N,PB,PERFECT,"2,465.00","2,561.20","1,613.21","1,200",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
16/03/2015 14:03,16/03/2015,clientA,Australia Pty Ltd,233x154,C,392,392pp,N,PB,PERFECT,0,141,648.6,260,N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-0980-065
18/03/2015 11:06,18/03/2015,clientA,Australia Pty Ltd,233x154,C,320,320pp,N,PB,PERFECT,"8,470.00","8,606.89","4,921.31","3,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
19/03/2015 6:43,19/03/2015,clientA,Australia Pty Ltd,198x129,B,228,"192pp, 36pp",N,PB,PERFECT,"13,341.00","13,493.08","8,582.51","10,000",N/A ,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-1140-055
19/03/2015 7:22,19/03/2015,clientA,Australia Pty Ltd,198x129,B,216,216pp,N,PB,PERFECT,"6,732.00","6,956.75","3,710.31","5,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-055
19/03/2015 13:34,19/03/2015,clientB,AU,198x128,B,336,336pp,N,PB,PERFECT,"2,090.00","2,154.68","1,384.15","1,200",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
19/03/2015 14:40,19/03/2015,clientA,Australia Pty Ltd,148x105,AB,24,"16pp, 8pp",N,SS,SADDLE,"2,050.00","2,050.00","1,444.05","1,000",Done,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,SOVER-0330-0483-160
23/03/2015 9:39,23/03/2015,clientA,Australia Pty Ltd,233x154,C,608,608pp,N,PB,PERFECT,"19,498.02","19,807.26","14,346.37","6,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
23/03/2015 13:13,23/03/2015,clientB,AU,198x128,B,408,"360pp, 48pp",N,PB,PERFECT,"10,445.00","10,706.74","7,780.41","7,000",N/A ,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-0855-065
24/03/2015 11:48,24/03/2015,clientB,AU,198x128,B,400,400pp,N,PB,PERFECT,"2,033.00","2,122.50","1,303.56","1,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
25/03/2015 8:45,25/03/2015,clientB,AU,198x128,B,544,544pp,N,PB,PERFECT,"3,995.00","4,114.60","2,752.57","1,500",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
25/03/2015 10:47,25/03/2015,clientB,AU,198x130,B,324,"288pp, 36pp",N,PB,PERFECT,"5,320.00","5,406.70","3,486.88","1,700",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-1140-073
25/03/2015 11:00,25/03/2015,clientA,Australia Pty Ltd,198x129,B,432,432pp,N,PB,PERFECT,"2,760.00","2,840.77","2,003.84","1,000",N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBO-0980-050
25/03/2015 11:17,25/03/2015,clientA,Australia Pty Ltd,198x129,B,544,544pp,N,PB,PERFECT,"2,926.00","3,093.65","2,013.02","1,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
25/03/2015 13:28,25/03/2015,clientA,Australia Pty Ltd,198x129,B,456,456pp,N,PB,PERFECT,"2,558.00","2,628.56","1,826.72","1,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
25/03/2015 14:04,25/03/2015,clientA,Australia Pty Ltd,198x129,B,520,520pp,N,PB,PERFECT,"1,617.00","1,657.00","1,346.47",500,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
25/03/2015 14:50,25/03/2015,clientA,Australia Pty Ltd,198x129,B,480,480pp,N,PB,PERFECT,"2,207.00","2,247.00","1,622.17",800,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
25/03/2015 14:56,25/03/2015,clientA,Australia Pty Ltd,198x129,B,352,352pp,N,PB,PERFECT,"5,635.00","5,858.72","3,368.41","3,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
25/03/2015 15:23,25/03/2015,clientA,Australia Pty Ltd,198x129,B,472,472pp,N,PB,PERFECT,"2,072.00","2,112.00","1,397.55",750,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
25/03/2015 15:51,25/03/2015,clientA,Australia Pty Ltd,198x129,B,504,504pp,N,PB,PERFECT,"2,177.00","2,217.00","1,514.06",750,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
25/03/2015 16:16,25/03/2015,clientA,Australia Pty Ltd,198x129,B,240,240pp,N,PB,PERFECT,478,478,350.45,200,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-055
25/03/2015 16:29,25/03/2015,clientA,Australia Pty Ltd,233x154,C,272,272pp,N,PB,PERFECT,"2,994.00","3,104.21","2,023.20","1,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0980-073
25/03/2015 16:45,25/03/2015,clientA,Australia Pty Ltd,178x111,AB,288,288pp,N,PB,PERFECT,305,305,316.28,100,N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0320-050
25/03/2015 17:13,25/03/2015,clientA,Australia Pty Ltd,198x129,B,184,184pp,N,PB,PERFECT,"4,044.00","4,292.24","2,044.69","3,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-055
25/03/2015 17:36,25/03/2015,clientA,Australia Pty Ltd,198x129,B,368,"352pp, 2x8pp",Y,PB,PERFECT,"2,099.50","2,099.50","1,651.53",750,N/A ,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBO-0980-050
25/03/2015 18:24,25/03/2015,clientA,Australia Pty Ltd,198x129,B,512,512pp,N,PB,PERFECT,"1,802.00","1,842.00","1,569.36",500,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBO-0980-050
26/03/2015 14:17,26/03/2015,clientA,Australia Pty Ltd,233x154,C,336,336pp,N,PB,PERFECT,"4,702.00","4,916.80","3,014.80","1,500",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0980-073
27/03/2015 8:39,27/03/2015,clientB,AU,198x128,B,448,448pp,N,PB,PERFECT,"3,212.00","3,350.60","2,048.13","1,500",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
27/03/2015 13:58,27/03/2015,clientA,Australia Pty Ltd,233x154,C,240,240pp,N,PB,PERFECT,0,51.73,311.02,140,N/A ,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBOW-0320-073
27/03/2015 15:18,27/03/2015,ABCD,ABCD Pty Ltd,208x135,B+,304,304pp,N,PB,PERFECT,"6,400.00","6,400.00","4,393.80","3,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
7/04/2015 10:11,7/04/2015,clientB,AU,198x128,B,240,"192pp, 48pp",N,PB,PERFECT,"2,434.00","4,915.10","2,127.21","2,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
7/04/2015 10:59,7/04/2015,clientB,AU,208x138,B+,240,240pp,N,PB,PERFECT,"1,591.74","1,606.74",791.07,502,N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,PUBLI-0320-100
7/04/2015 12:03,7/04/2015,clientB,AU,216x135,C,304,"256pp, 48pp",N,PB,PERFECT,"5,556.99","5,558.87","4,375.65","3,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
7/04/2015 12:33,7/04/2015,clientB,AU,198x128,B,456,"384pp, 72pp",N,PB,PERFECT,"5,880.00","5,904.93","5,066.25","3,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
8/04/2015 7:29,8/04/2015,clientA,Australia Pty Ltd,233x154,C,272,272pp,N,PB,PERFECT,0,31.13,354.48,72,N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-0980-065
8/04/2015 10:47,8/04/2015,clientA,Australia Pty Ltd,233x154,C,336,336pp,N,PB,PERFECT,0,58.9,463.68,140,N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-0980-065
8/04/2015 11:53,8/04/2015,clientB,AU,198x128,B,472,"384pp, 16pp, 72pp",N,PB,PERFECT,"6,216.00","6,296.52","5,148.86","3,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
8/04/2015 12:36,8/04/2015,clientB,AU,198x128,B,296,"192pp, 32pp, 72pp",N,PB,PERFECT,"4,452.49","4,570.98","4,316.44","3,500",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
8/04/2015 13:05,8/04/2015,clientB,AU,198x128,B,256,"192pp, 64pp",N,PB,PERFECT,"3,019.69","3,085.14","2,689.62","2,300",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
8/04/2015 13:26,8/04/2015,clientB,AU,198x128,B,400,"384pp, 16pp",N,PB,PERFECT,"4,212.99","4,322.79","3,945.22","3,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
8/04/2015 13:43,8/04/2015,clientB,AU,198x128,B,432,"384pp, 48pp",N,PB,PERFECT,"3,726.40","3,813.52","3,322.77","2,200",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
8/04/2015 14:18,8/04/2015,clientB,AU,198x128,B,496,"480, 16",N,PB,PERFECT,"5,341.00","5,480.80","7,787.63","3,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
8/04/2015 14:45,8/04/2015,clientB,AU,198x128,B,368,"288pp, 64pp, 1 x 16pp",Y,PB,PERFECT,"4,185.19","4,272.79","3,887.80","2,200",Done,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
8/04/2015 15:15,8/04/2015,clientB,AU,198x128,B,288,"192pp, 48pp, 32pp, 1 x 16pp",Y,PB,PERFECT,"3,142.00","3,156.16","2,912.05","1,200",Done,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
8/04/2015 17:28,8/04/2015,clientA,Australia Pty Ltd,233x154,C,480,480pp,N,PB,PERFECT,"13,414.00","13,419.37","9,625.98","5,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
9/04/2015 6:34,9/04/2015,clientA,Australia Pty Ltd,233x154,C,432,432pp,N,PB,PERFECT,"8,334.00","8,339.56","5,563.62","3,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
9/04/2015 7:06,9/04/2015,clientA,Australia Pty Ltd,233x154,C,368,368pp,N,PB,PERFECT,"1,846.00","1,846.00","1,448.52",500,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
9/04/2015 8:22,9/04/2015,clientA,Australia Pty Ltd,233x154,C,416,"336pp, 64pp, 1 x 16pp",Y,PB,PERFECT,"11,132.00","11,137.57","9,564.79","4,000",Done,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-0980-065
9/04/2015 8:55,9/04/2015,clientA,Australia Pty Ltd,234x153,C,480,480pp,N,PB,PERFECT,"11,536.00","11,541.77","7,962.49","4,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
9/04/2015 9:24,9/04/2015,clientA,Australia Pty Ltd,233x154,C,608,608pp,N,PB,PERFECT,"13,288.00","13,294.64","8,836.39","4,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
9/04/2015 13:10,9/04/2015,clientB,AU,198x128,B,336,"288pp, 48pp",N,PB,PERFECT,"5,098.00","5,179.62","4,710.01","5,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
10/04/2015 6:39,10/04/2015,clientA,Australia Pty Ltd,233x154,C,336,336pp,N,PB,PERFECT,"3,842.80","4,014.64","2,574.27","1,200",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0980-073
10/04/2015 10:18,10/04/2015,clientA,Australia Pty Ltd,198x129,B,416,"384pp, 32pp",N,PB,PERFECT,"16,966.00","17,099.14","12,271.42","15,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-1140-050
10/04/2015 13:09,10/04/2015,clientA,Australia Pty Ltd,233x154,C,352,352pp,N,PB,PERFECT,"3,541.00","3,625.09","2,423.24","1,000",N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-0980-065
10/04/2015 13:39,10/04/2015,clientA,Australia Pty Ltd,233x154,C,332,"320pp, 1 x 12pp",Y,PB,PERFECT,"4,925.00","5,148.20","2,793.01","1,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0980-073
10/04/2015 15:25,10/04/2015,clientA,Australia Pty Ltd,233x154,C,336,336pp,N,PB,PERFECT,"7,994.00","8,027.70","5,214.49","3,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0980-073
10/04/2015 17:55,10/04/2015,clientA,Australia Pty Ltd,198x129,B,240,"192pp, 48pp",N,HB,CASEPERF,"108,770.00","108,139.64","83,121.37","50,000",Done,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-1140-055
13/04/2015 8:18,13/04/2015,clientA,Australia Pty Ltd,233x154,C,320,320pp,N,PB,PERFECT,"8,320.00","8,440.86","5,186.80","3,500",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
13/04/2015 9:30,13/04/2015,clientA,Australia Pty Ltd,233x154,C,448,"432pp, 16pp",N,PB,PERFECT,"24,450.00","24,979.74","17,891.27","10,000",N/A ,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-0980-065
13/04/2015 10:11,13/04/2015,clientA,Australia Pty Ltd,233x154,C,392,392pp,N,PB,PERFECT,0,48.5,276,72,N/A ,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBOW-0980-073
13/04/2015 11:28,13/04/2015,clientA,Australia Pty Ltd,198x129,B,552,552pp,N,PB,PERFECT,"2,318.50","2,343.50","1,640.57",750,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
13/04/2015 11:45,13/04/2015,clientA,Australia Pty Ltd,198x129,B,496,496pp,N,PB,PERFECT,"2,153.50","2,178.50","1,540.96",750,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
13/04/2015 12:01,13/04/2015,clientA,Australia Pty Ltd,198x129,B,520,520pp,N,PB,PERFECT,"1,617.00","1,642.00","1,147.87",500,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBO-0980-050
13/04/2015 12:30,13/04/2015,clientB,AU,198x128,B,264,264pp,N,PB,PERFECT,"2,296.99","2,391.50","1,383.94","1,500",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
14/04/2015 7:47,14/04/2015,clientA,Australia Pty Ltd,233x154,C,368,"336pp, 32pp",N,PB,PERFECT,"12,357.00","12,488.56","8,645.88","5,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
15/04/2015 9:26,15/04/2015,clientA,Australia Pty Ltd,198x129,B,624,624pp,N,PB,PERFECT,"10,867.00","10,980.17","6,858.40","4,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
15/04/2015 10:36,15/04/2015,clientA,Australia Pty Ltd,198x129,B,224,"192pp, 32pp",N,PB,PERFECT,"11,421.00","11,592.82","4,577.87","10,000",N/A ,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-1140-055
15/04/2015 11:40,15/04/2015,clientA,Australia Pty Ltd,198x129,B,592,592pp,N,PB,PERFECT,"2,452.50","2,452.50","1,775.13",750,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
15/04/2015 11:56,15/04/2015,clientB,AU,198x128,B,168,"96pp, 72pp",N,PB,PERFECT,"4,844.40","4,884.32","4,315.52","7,400",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0855-065
15/04/2015 12:10,15/04/2015,clientA,Australia Pty Ltd,198x129,B,520,520pp,N,PB,PERFECT,"2,827.00","2,827.00","1,913.26","1,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
15/04/2015 12:59,15/04/2015,clientB,AU,198x128,B,200,"96pp, 72pp, 32pp",N,PB,PERFECT,"3,496.00","3,542.55","3,106.68","3,600",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0855-065
15/04/2015 13:02,15/04/2015,clientA,Australia Pty Ltd,198x129,B,216,216pp,N,PB,PERFECT,846,846,563.92,500,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
15/04/2015 13:13,15/04/2015,clientA,Australia Pty Ltd,198x129,B,512,512pp,N,PB,PERFECT,"1,802.00","1,802.00","1,569.36",500,N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBO-0980-050
15/04/2015 13:23,15/04/2015,clientA,Australia Pty Ltd,227x152,C,240,"224pp, 1 x 16pp",Y,PB,PERFECT,"1,632.00","1,632.00","1,211.55",500,N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0980-073
15/04/2015 13:57,15/04/2015,clientA,Australia Pty Ltd,233x154,C,336,336pp,N,PB,PERFECT,"7,994.00","8,196.20","5,431.52","3,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0980-073
15/04/2015 14:08,15/04/2015,clientA,Australia Pty Ltd,198x129,B,432,432pp,N,PB,PERFECT,"1,237.00","1,237.00",949.4,500,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
15/04/2015 14:19,15/04/2015,clientA,Australia Pty Ltd,198x129,B,416,416pp,N,PB,PERFECT,"1,399.00","1,424.00","1,130.62",500,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
15/04/2015 15:03,15/04/2015,clientA,Australia Pty Ltd,198x129,B,520,520pp,N,PB,PERFECT,"1,617.00","1,617.00","1,355.87",500,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
16/04/2015 12:07,16/04/2015,clientA,Australia Pty Ltd,198x129,B,480,480pp,N,PB,PERFECT,"18,862.00","19,492.50","12,800.41","10,000",N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBO-0980-050
16/04/2015 16:28,16/04/2015,clientA,Australia Pty Ltd,198x129,B,288,288pp,N,PB,PERFECT,901,901,841.21,200,N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBO-0980-050
16/04/2015 17:59,16/04/2015,clientA,Australia Pty Ltd,233x154,C,496,496pp,N,PB,PERFECT,0,71,416.26,100,N/A ,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBOW-0320-073
16/04/2015 18:18,16/04/2015,clientA,Australia Pty Ltd,233x154,C,368,368pp,N,PB,PERFECT,281.74,57.03,336.99,100,N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0320-065
17/04/2015 8:31,17/04/2015,clientB,AU,198x128,B,112,"96pp, 16pp",N,PB,PERFECT,"2,831.00","2,875.12","2,453.07","6,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
17/04/2015 8:56,17/04/2015,clientB,AU,198x128,B,112,"96pp, 16pp",N,PB,PERFECT,"2,696.50","2,751.38","2,453.07","5,500",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
17/04/2015 9:05,17/04/2015,clientB,AU,198x128,B,112,"96pp, 16pp",N,PB,PERFECT,"2,696.50","2,747.61","2,453.07","5,500",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
17/04/2015 9:12,17/04/2015,clientB,AU,198x128,B,112,"96pp, 16pp",N,PB,PERFECT,"2,696.50","2,755.68","2,453.07","5,500",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
17/04/2015 11:28,17/04/2015,clientA,Australia Pty Ltd,198x129,B,320,320pp,N,PB,PERFECT,"2,613.00","2,613.00","2,071.68","1,000",N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBO-0980-050
17/04/2015 12:40,17/04/2015,clientA,Australia Pty Ltd,198x129,B,432,432pp,N,PB,PERFECT,924,"6,710.66","44,211.22","3,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
20/04/2015 7:01,20/04/2015,clientA,Australia Pty Ltd,233x154,C,320,320pp,N,PB,PERFECT,6.04,53.35,200.63,50,N/A ,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBOW-0320-073
20/04/2015 7:23,20/04/2015,clientA,Australia Pty Ltd,233x154,C,384,384pp,N,PB,PERFECT,53.43,227.83,677.85,310,N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-0980-065
20/04/2015 11:53,20/04/2015,clientB,AU,198x128,B,608,"576pp, 32pp",N,PB,PERFECT,"7,589.00","7,687.78","7,390.97","3,500",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
20/04/2015 13:55,20/04/2015,clientB,AU,198x128,B,464,"384pp, 48pp, 32pp",N,PB,PERFECT,"6,713.00","6,877.81","6,501.85","3,500",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
20/04/2015 14:20,20/04/2015,clientB,AU,198x128,B,472,"384pp, 72pp, 16pp",N,PB,PERFECT,"6,707.01","6,710.93","6,218.64","3,500",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
20/04/2015 14:43,20/04/2015,clientB,AU,198x128,B,520,"384pp, 72pp, 64pp",N,PB,PERFECT,"6,849.50","7,003.57","7,022.85","3,500",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
21/04/2015 8:58,21/04/2015,clientA,Australia Pty Ltd,198x129,B,544,"480pp, 64pp",N,PB,PERFECT,"10,943.00","11,045.11","7,704.28","6,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-1140-050
21/04/2015 14:51,21/04/2015,clientA,Australia Pty Ltd,227x152,C,248,"144pp, 64pp, 1 x 8pp, 2 x 16pp",Y,PB,PERFECT,"5,038.00","5,127.78","3,798.79","1,500",Done,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0980-073
22/04/2015 12:08,22/04/2015,clientA,Australia Pty Ltd,198x129,AB,324,324pp,N,PB,PERFECT,859,859,815.04,400,N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0320-050
23/04/2015 11:52,23/04/2015,clientB,AU,198x128,B,416,"384pp, 32pp",N,PB,PERFECT,"3,989.00","4,071.70","3,557.62","2,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
24/04/2015 10:26,24/04/2015,ABCD,ABCD Pty Ltd,198x129,B,288,288 pp,N,PB,PERFECT,770,770,459.46,200,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
24/04/2015 10:33,24/04/2015,ABCD,ABCD Pty Ltd,198x129,B,288,288pp,N,PB,PERFECT,770,770,465.64,200,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
24/04/2015 13:43,24/04/2015,clientB,AU,198x128,B,320,320pp,N,PB,PERFECT,"2,459.00","2,459.00","1,588.79","1,500",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
